codpanelista2,wave,sex,age,education,femindexa,femindexb,femindexc,femindexd,femindexe,femindexf,femindexg,femindexh,femindexi,immigeco,immicult,polintr,constpref,populisma,populismd,populismf,populismi,populismj,populismn,lrself,femstrike,femdemonstrate,feminfo,femtalk,vote2016,voteintentionspain,hhincome,livingpartner,indeprespect,curiosmanners,selfconfobed,empathybehave
1847,9,2,31,5,1,7,1,1,1,4,5,1,3,5,5,3,3,5,7,4,4,4,7,2,,,,,50,50,9,,2,2,2,1
1847,10,2,32,5,1,7,1,1,1,7,7,1,1,5,5,3,3,4,5,4,5,4,7,3,2,2,1,1,50,50,9,1,2,2,2,1
1847,11,2,33,5,1,6,1,1,1,5,6,1,1,5,5,3,3,5,7,4,4,1,7,3,2,2,2,2,,50,9,1,2,2,2,1
1847,12,2,34,5,3,4,5,3,3,4,4,4,1,5,6,3,3,4,5,6,4,3,7,4,2,2,2,2,,50,5,0,2,2,2,1
1848,9,2,28,10,1,7,1,1,1,7,7,2,2,0,0,2,5,6,2,7,5,7,7,0,,,,,,53,5,,1,1,2,1
1848,10,2,29,10,1,6,1,2,1,7,7,3,3,10,0,3,2,7,3,7,7,7,7,0,2,2,2,1,,53,9,1,1,1,2,1
1848,11,2,30,10,2,5,1,1,1,6,6,2,2,7,0,3,4,7,3,6,5,7,5,2,2,2,2,1,,3,10,1,1,1,2,1
1849,9,1,50,10,3,3,3,3,3,5,5,5,3,4,4,3,3,5,5,2,6,5,6,7,,,,,2,2,8,,2,2,2,2
1849,10,1,51,10,2,5,3,3,3,5,5,5,3,5,5,3,2,5,3,5,5,6,7,7,2,2,2,1,2,4,8,0,2,2,2,1
1849,11,1,52,10,4,5,3,4,5,5,5,5,5,4,5,3,2,6,6,7,5,4,7,9,2,2,2,1,,23,8,0,1,2,2,1
1849,12,1,53,10,4,5,3,2,5,5,5,6,4,9,9,3,2,6,5,7,6,6,7,9,2,2,1,1,,23,8,0,2,2,2,1
1852,10,1,31,9,3,4,2,2,3,5,3,6,3,6,6,2,3,5,3,6,3,4,7,4,2,2,2,2,3,1,10,1,2,2,2,1
1853,9,1,28,6,1,6,2,1,1,6,7,3,1,8,1,2,4,6,6,5,7,4,6,2,,,,,5,5,7,,1,1,2,1
1853,10,1,29,9,1,6,2,1,2,6,7,2,1,8,1,2,4,5,2,5,6,5,6,3,2,2,1,1,50,5,7,1,2,1,2,1
1855,9,1,32,9,4,4,4,3,3,4,4,4,4,5,4,2,3,3,3,3,3,3,3,5,,,,,,16,6,,2,1,2,1
1855,10,1,32,9,4,4,4,3,3,3,3,4,4,4,7,2,3,4,3,4,3,2,1,6,1,2,2,2,2,52,5,0,2,2,1,2
1855,11,1,34,9,4,4,4,4,4,4,4,4,4,5,5,3,3,3,3,2,2,3,3,5,2,2,2,1,,54,9,1,1,2,2,1
1855,12,1,34,9,4,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,4,4,5,2,2,2,2,,50,10,1,2,2,2,1
1856,9,2,29,10,1,7,1,1,1,7,7,1,1,10,2,2,4,6,6,6,6,5,6,3,,,,,3,3,9,,2,1,2,1
1856,10,2,30,10,2,6,1,1,2,6,7,1,1,10,2,2,4,5,5,7,6,2,6,2,2,2,1,1,3,5,9,1,2,1,2,1
1856,11,2,31,10,1,6,1,1,1,7,7,1,1,7,4,2,4,5,3,6,2,5,6,2,2,2,2,2,,3,10,1,1,1,2,1
1856,12,2,32,10,2,5,2,2,2,6,6,2,1,9,2,2,4,3,3,5,5,4,5,2,2,2,2,1,,3,10,1,1,1,2,1
1857,9,2,30,8,4,4,4,2,2,5,5,5,3,7,5,3,3,5,4,6,6,7,7,3,,,,,,3,5,,2,2,1,1
1857,10,2,31,8,2,5,3,1,1,4,5,5,1,8,2,3,3,6,3,5,7,7,5,3,2,2,2,1,,3,6,1,2,2,1,1
1857,12,2,33,8,1,4,1,2,1,5,5,5,1,6,2,3,1,6,2,4,7,7,5,2,2,2,2,2,,3,8,1,2,2,1,1
1858,9,2,46,8,1,6,1,1,2,7,7,1,1,6,7,2,3,6,6,6,3,3,6,2,,,,,1,1,99,,1,1,2,1
1858,10,2,47,8,1,7,1,1,1,7,7,1,1,7,6,3,3,6,7,7,4,5,7,4,1,1,2,1,,54,99,0,1,1,2,1
1862,9,1,32,10,2,1,2,2,2,6,6,2,5,7,0,1,5,1,5,6,3,6,6,2,,,,,18,18,7,,1,1,2,1
1862,10,1,33,10,1,5,1,2,3,7,7,2,2,9,2,1,5,5,2,5,4,6,5,1,2,2,1,1,18,18,99,1,2,1,2,2
1862,12,1,35,10,2,6,3,2,2,7,6,3,2,8,3,1,4,5,3,6,3,5,6,2,2,2,1,1,,3,99,1,1,1,2,1
1863,9,2,41,3,4,5,6,3,6,7,4,5,4,3,3,3,3,7,3,7,7,7,7,3,,,,,3,5,7,,1,2,2,1
1863,10,2,42,3,3,7,3,1,3,7,7,7,7,3,3,4,5,7,7,6,7,7,7,0,2,2,2,2,56,5,1,1,1,2,2,1
1863,11,2,43,3,5,6,7,6,6,6,6,6,6,2,2,3,2,7,7,6,7,7,7,5,2,2,1,1,,23,6,1,2,2,2,2
1863,12,2,44,3,6,6,4,2,6,1,4,6,4,4,10,3,3,7,7,7,7,7,7,5,2,2,2,2,,23,7,1,2,2,2,1
1868,9,2,37,8,2,5,1,2,1,4,6,4,1,5,5,3,2,5,3,3,5,7,5,4,,,,,3,1,8,,1,2,2,1
1868,10,2,38,8,1,4,1,1,1,4,6,2,1,5,5,3,2,7,5,4,5,7,5,5,2,2,1,1,1,1,8,1,2,2,2,1
1868,12,2,40,8,1,5,2,2,2,4,6,2,1,7,9,3,4,4,3,3,2,3,5,4,2,2,2,2,,1,8,1,1,2,2,1
1872,9,1,30,6,6,1,1,5,6,1,1,7,5,0,10,2,1,7,3,4,7,6,6,8,,,,,2,2,10,,2,2,1,2
1872,10,1,31,6,7,1,7,7,7,1,1,7,7,0,10,2,1,7,6,7,5,7,7,7,2,2,2,2,2,2,9,0,2,2,1,2
1872,11,1,32,6,7,1,7,7,7,1,1,7,7,0,10,2,1,7,5,4,7,7,7,8,2,2,2,2,,2,99,0,2,2,1,2
1872,12,1,33,6,7,1,7,6,7,1,1,7,7,0,10,2,1,7,4,4,5,6,7,8,2,2,2,1,,23,9,0,2,2,1,2
1874,11,2,31,11,1,6,2,1,2,7,7,1,1,10,3,2,3,6,3,4,5,5,5,2,1,2,1,1,,3,10,1,1,1,2,1
1875,9,1,40,3,4,4,4,4,4,4,4,4,4,1,1,3,2,4,4,4,4,4,4,7,,,,,2,2,99,,2,2,1,2
1876,10,1,37,6,3,4,6,3,4,5,5,6,4,4,7,3,1,6,5,6,6,7,7,5,2,2,2,1,51,54,99,1,2,1,2,1
1876,11,1,38,6,4,3,5,3,5,3,4,4,4,3,3,3,1,7,4,5,5,7,7,5,2,2,2,1,,4,99,1,2,2,2,2
1876,12,1,39,6,5,6,5,3,5,4,4,5,5,3,5,3,2,7,4,4,4,6,7,5,2,2,2,2,,53,5,1,2,2,2,2
1878,9,2,30,8,3,5,3,3,5,5,5,4,3,5,5,3,3,6,3,4,2,7,7,2,,,,,1,1,9,,2,2,1,2
1878,10,2,31,8,3,5,4,3,3,4,5,4,4,5,5,3,3,7,1,1,2,6,7,3,2,2,2,2,1,1,9,0,2,2,1,2
1878,11,2,32,8,3,5,6,3,3,5,5,5,3,3,3,3,3,7,6,6,4,6,6,3,2,2,2,2,,1,8,0,2,2,1,2
1878,12,2,33,8,3,5,3,3,3,5,5,4,3,4,4,3,3,7,1,5,4,4,6,3,2,2,2,2,,1,8,0,2,2,1,2
1881,10,1,51,3,1,5,2,1,3,7,7,5,6,7,9,2,1,6,4,7,3,5,6,4,2,2,1,1,3,3,6,1,2,2,2,1
1882,10,2,30,8,3,6,4,4,4,4,4,4,3,5,10,4,1,7,4,6,4,7,7,5,2,2,2,2,,53,4,1,2,2,1,1
1882,11,2,31,8,2,5,4,2,2,4,5,4,1,9,0,4,3,7,4,4,4,4,4,5,2,2,2,2,,53,3,1,2,2,2,1
1887,9,2,33,11,4,4,4,4,4,4,4,4,4,5,5,4,1,4,4,4,4,4,4,5,,,,,,54,8,,2,1,2,1
1887,10,2,34,11,4,7,4,4,4,4,4,4,4,5,5,4,1,4,4,4,6,5,6,5,2,2,2,2,,54,9,1,2,2,2,1
1887,11,2,35,11,2,6,2,2,2,6,5,5,2,2,7,4,3,4,4,4,6,6,6,5,2,2,2,2,,53,9,1,2,2,2,1
1887,12,2,36,11,4,4,4,4,4,4,4,4,4,5,5,4,1,4,4,4,4,4,4,5,2,2,2,2,,53,7,1,2,1,2,1
1890,9,1,26,10,3,7,2,3,5,7,6,4,2,9,6,3,3,7,6,5,5,6,7,3,,,,,1,50,9,,2,2,2,1
1890,10,1,26,10,2,6,3,3,3,6,6,4,2,9,6,3,3,6,4,4,5,6,6,3,2,2,2,2,50,50,10,0,2,2,2,2
1890,11,1,28,11,3,6,2,3,5,6,6,5,2,9,7,3,3,6,5,5,3,5,5,3,2,2,2,2,,1,10,0,2,2,2,2
1890,12,1,29,11,1,6,1,2,2,7,6,2,1,9,3,3,3,7,6,6,5,6,7,2,2,2,2,2,,1,9,0,1,2,2,1
1891,9,1,45,10,2,5,2,3,2,3,5,3,2,7,6,2,4,5,2,2,3,5,5,3,,,,,1,1,10,,1,1,2,1
1891,10,1,46,10,2,5,5,3,3,4,5,2,3,8,7,2,4,6,6,6,4,4,6,3,2,2,1,1,1,1,10,1,2,2,2,1
1891,11,1,47,10,3,5,3,3,3,5,5,3,3,7,8,2,4,5,5,4,3,3,5,3,2,2,2,1,,1,10,1,2,2,2,1
1891,12,1,48,10,3,5,4,3,3,5,5,3,3,7,6,2,4,5,2,5,3,5,5,3,2,2,2,1,,1,10,1,2,1,2,2
1892,9,2,29,8,3,5,1,3,3,5,6,2,2,4,2,3,2,6,4,5,5,5,6,5,,,,,3,1,99,,1,1,2,1
1893,9,2,31,11,1,7,2,1,1,6,6,3,1,7,5,1,4,5,3,5,5,5,6,3,,,,,3,3,9,,2,2,2,1
1893,11,2,33,11,1,6,1,1,1,7,7,7,1,8,3,1,3,7,2,3,6,7,4,2,2,1,1,1,,3,9,1,1,2,2,1
1893,12,2,34,11,2,5,2,2,2,6,6,2,2,5,6,1,4,5,3,5,7,4,3,3,2,1,2,2,,3,6,0,1,1,2,1
1896,9,2,39,8,2,5,4,3,4,5,4,3,1,4,6,3,2,5,5,6,4,5,6,5,,,,,4,4,99,,2,2,2,1
1896,12,2,42,8,2,4,4,3,3,5,5,4,4,1,7,3,1,4,5,6,5,4,5,5,2,2,2,1,,2,5,0,2,2,2,1
1897,9,2,50,9,3,5,5,3,3,6,5,5,3,4,5,2,1,5,3,5,3,4,5,5,,,,,2,54,7,,2,2,2,2
1897,10,2,50,9,3,6,4,5,2,5,6,5,1,1,5,2,1,6,6,5,4,4,7,5,2,2,1,1,2,54,9,1,2,2,2,2
1897,11,2,52,9,3,5,5,4,4,5,5,5,4,5,6,2,1,6,3,4,4,3,5,5,2,2,1,1,,2,10,1,2,2,2,2
1897,12,2,53,9,4,5,6,3,4,2,4,5,4,5,7,2,2,6,3,5,4,5,6,6,2,2,1,1,,2,9,1,2,2,2,2
1898,9,1,27,10,1,4,1,2,1,3,2,1,1,7,10,2,2,7,4,7,7,6,7,7,,,,,2,50,2,,2,1,2,1
1898,10,1,27,11,4,4,4,5,5,3,2,3,5,6,8,2,1,4,3,3,4,2,4,7,2,2,2,1,2,54,4,0,2,1,2,1
1898,11,1,29,11,4,5,4,6,5,3,3,5,2,6,7,2,2,4,6,4,3,5,7,7,2,2,2,1,,23,99,0,2,1,2,1
1898,12,1,29,11,2,4,1,7,6,1,3,7,5,9,10,1,2,7,1,7,7,6,7,8,2,2,2,1,,2,9,1,2,1,2,1
1899,9,2,40,7,1,7,7,1,1,7,7,1,1,2,10,2,1,6,3,7,1,1,7,7,,,,,4,4,99,,2,2,1,2
1899,10,2,41,7,1,7,1,1,1,7,7,5,3,5,9,2,1,1,1,1,1,1,7,7,2,2,2,2,4,4,99,1,2,2,2,1
1901,9,1,33,9,1,7,1,1,1,7,7,1,1,8,3,1,3,3,2,6,3,4,4,2,,,,,3,5,2,,1,1,2,1
1901,10,1,34,9,1,6,1,1,1,6,6,1,1,8,2,1,3,3,3,5,4,3,3,3,2,1,2,1,3,5,8,1,1,1,2,2
1901,11,1,35,9,1,7,1,1,1,7,7,1,1,10,5,1,3,3,1,6,4,2,3,3,2,2,2,1,,1,8,1,2,1,2,2
1901,12,1,36,9,1,7,1,1,1,7,7,1,1,10,2,1,3,3,1,5,3,2,4,2,2,2,2,1,,1,8,1,1,1,2,1
1902,9,2,42,8,1,7,1,1,1,7,7,3,1,10,8,2,1,6,6,6,6,6,7,5,,,,,3,54,6,,2,2,2,2
1902,10,2,43,9,1,7,1,1,1,7,7,6,1,7,5,2,1,6,6,6,6,6,6,5,1,1,1,1,51,53,6,1,2,2,1,1
1902,11,2,44,9,1,7,1,1,1,7,7,7,1,7,7,3,1,7,4,6,7,7,7,4,1,1,1,1,,52,6,1,2,2,2,1
1902,12,2,45,8,1,1,1,1,1,7,7,3,1,8,8,2,1,5,5,5,5,6,5,5,2,2,1,1,,1,6,1,2,2,2,2
1903,9,1,40,3,4,5,4,4,4,5,5,4,4,0,0,3,4,7,4,4,7,7,7,2,,,,,,54,8,,2,2,1,1
1903,10,1,41,2,3,7,3,2,4,7,7,4,3,0,10,3,3,7,4,4,5,7,7,4,2,2,2,2,,54,6,1,2,2,2,2
1903,11,1,42,4,4,6,4,3,2,5,6,3,2,0,0,3,4,6,4,4,5,6,6,2,2,2,2,2,,1,7,1,2,2,2,2
1903,12,1,43,3,2,6,4,2,3,5,6,4,4,0,0,3,4,6,4,3,4,5,7,3,2,2,2,2,,55,6,1,2,2,2,2
1907,10,1,41,8,5,3,5,2,5,3,3,5,5,3,7,2,3,7,2,3,2,4,3,5,2,2,2,1,2,2,99,1,2,2,2,1
1907,11,1,42,8,7,2,6,7,6,2,2,6,2,2,7,2,3,6,4,5,5,6,6,7,2,2,2,2,,4,99,1,2,2,2,2
1908,10,1,39,11,1,6,3,1,1,6,7,2,1,5,7,2,4,5,4,5,4,7,5,3,2,2,2,2,3,3,8,1,1,2,2,1
1908,12,1,41,11,1,5,3,1,3,5,7,4,2,7,6,2,3,4,3,5,5,6,4,2,2,2,2,2,,1,9,1,2,1,2,1
1909,9,2,50,3,2,6,4,3,2,5,5,2,4,5,7,3,2,7,5,6,6,7,7,2,,,,,3,50,6,,2,2,2,1
1909,10,2,51,3,1,6,4,1,2,7,5,4,3,5,7,4,2,7,4,6,6,6,7,2,2,2,2,2,54,54,6,1,2,2,2,1
1909,11,2,52,3,1,7,4,3,2,6,5,4,2,5,7,4,2,7,4,7,5,7,7,3,2,2,2,2,,3,6,1,2,2,2,1
1909,12,2,53,3,3,6,1,2,2,5,5,3,2,5,9,3,3,7,4,5,4,7,6,3,2,2,2,2,,3,6,1,2,1,2,1
1911,9,1,37,11,3,4,4,1,3,4,4,6,3,3,10,1,2,5,4,5,3,3,6,6,,,,,2,2,9,,1,1,2,1
1911,10,1,38,11,4,3,4,2,4,4,4,4,4,5,9,1,2,6,1,4,5,3,6,5,2,2,2,2,2,4,8,0,1,1,2,1
1911,11,1,39,11,4,3,4,3,4,3,3,4,4,5,10,1,2,4,1,4,4,3,5,5,2,2,2,2,,4,10,1,1,1,2,1
1911,12,1,40,11,4,3,1,3,5,3,5,4,3,7,8,1,2,5,3,7,3,3,7,5,2,2,2,2,,2,10,1,1,1,2,1
1912,9,2,41,9,4,4,4,4,4,4,4,4,4,6,7,3,3,4,3,3,4,4,4,6,,,,,,53,6,,2,2,2,2
1913,9,1,27,8,6,1,5,5,6,3,3,3,5,2,10,2,1,5,4,3,1,4,7,8,,,,,2,2,4,,2,2,2,1
1913,10,1,28,8,6,2,6,6,6,2,4,4,5,1,10,2,1,6,5,5,2,6,7,6,2,2,2,2,2,2,6,0,2,2,2,1
1913,11,1,29,9,4,4,5,5,5,3,3,5,5,3,10,3,1,6,4,5,7,6,7,5,2,2,2,2,,53,9,0,2,1,2,1
1913,12,1,30,9,7,2,6,7,7,1,1,7,7,4,3,2,1,7,4,4,2,4,7,5,2,2,2,2,,23,6,0,2,1,2,1
1914,9,2,35,3,2,4,1,3,3,5,5,4,4,6,7,2,4,7,4,4,5,6,7,4,,,,,3,3,6,,2,2,2,1
1914,10,2,36,3,1,7,7,1,2,6,7,4,1,5,8,2,1,4,4,4,6,6,7,2,1,1,1,1,3,54,6,1,2,2,2,1
1914,11,2,37,3,3,6,2,2,2,5,3,3,2,5,10,3,2,7,5,4,7,7,7,4,2,2,1,1,,3,6,1,2,2,2,1
1914,12,2,38,3,1,5,4,1,4,5,5,4,3,6,9,3,3,5,3,7,5,4,7,4,2,2,1,1,,51,7,1,2,2,2,1
1916,10,2,35,7,1,7,1,1,1,7,7,1,1,10,0,2,5,5,4,4,5,7,7,0,1,1,1,1,50,11,1,0,1,2,2,2
1917,9,1,49,8,1,6,1,2,3,6,7,3,2,8,6,2,5,2,3,3,2,6,4,4,,,,,7,7,8,,1,1,2,1
1917,10,1,49,8,2,2,2,3,2,6,5,2,3,9,6,2,5,6,5,4,1,3,2,3,2,1,1,1,7,7,8,0,2,1,2,1
1917,11,1,50,8,1,6,1,2,2,6,7,2,1,10,3,2,5,5,5,3,3,6,3,4,2,1,1,1,,7,8,0,2,1,2,1
1917,12,1,52,8,2,2,1,2,2,6,6,3,2,9,8,2,5,3,3,3,3,4,5,4,2,2,1,1,,7,8,0,1,1,2,1
1918,12,2,41,8,4,5,4,4,4,2,5,3,4,2,7,2,1,5,5,6,5,5,6,8,2,2,2,2,,23,9,1,2,1,2,1
1927,9,1,39,10,1,5,3,2,2,5,5,2,2,5,6,2,2,7,5,6,4,4,6,5,,,,,4,4,9,,2,2,2,2
1927,10,1,40,10,2,3,1,3,2,6,5,6,2,6,7,1,1,6,4,7,6,4,7,5,2,2,2,1,4,4,8,1,2,2,2,2
1930,9,1,43,3,3,6,5,3,6,5,6,5,5,0,0,3,2,7,7,7,5,7,7,5,,,,,54,54,99,,2,2,2,1
1930,10,1,44,3,1,7,7,7,7,7,1,7,7,9,10,4,2,7,7,1,7,7,7,10,2,2,2,2,,53,4,1,2,2,2,2
1930,11,1,45,3,1,1,1,1,1,1,1,1,1,9,9,4,2,1,1,1,1,1,1,5,2,2,2,2,,54,6,1,1,2,2,2
1930,12,1,46,3,1,6,6,3,5,5,7,6,2,1,1,3,2,7,4,4,1,7,6,7,2,2,2,2,,1,4,0,2,2,2,1
1931,9,1,42,11,1,7,1,1,2,6,1,1,1,8,6,2,5,6,6,6,6,6,6,4,,,,,7,7,10,,2,1,2,1
1931,11,1,44,11,1,5,1,2,2,5,6,1,1,8,5,2,5,5,2,6,5,5,6,4,1,2,1,1,,7,8,1,2,2,2,1
1931,12,1,45,11,3,6,2,3,3,6,7,1,2,8,5,3,5,7,3,6,7,7,7,3,2,2,1,1,,22,8,1,1,2,2,1
1932,9,2,39,8,4,4,4,4,4,4,4,4,4,5,2,3,2,4,4,4,5,5,7,5,,,,,50,50,3,,2,2,2,2
1932,10,2,40,8,4,4,4,4,4,4,4,4,4,5,5,4,4,6,4,7,6,4,7,5,2,2,2,2,50,50,4,1,2,2,2,2
1932,11,2,41,8,3,5,2,2,2,6,7,6,3,5,5,4,1,6,6,6,7,6,7,5,2,2,2,2,,51,3,1,2,2,2,2
1932,12,2,42,8,4,6,4,3,4,4,6,4,4,5,5,4,2,6,4,4,6,6,7,5,2,2,2,2,,50,4,1,2,2,2,1
1933,10,2,42,9,1,7,1,1,1,7,7,1,1,5,5,2,4,7,3,7,5,5,7,4,2,2,2,1,3,5,10,1,2,1,2,1
1933,11,2,43,9,1,3,1,1,1,6,7,1,1,8,7,1,4,5,2,5,3,3,7,2,2,2,2,1,,6,9,1,2,1,2,1
1933,12,2,44,9,2,7,7,2,3,6,7,4,3,6,6,2,4,5,4,6,4,3,6,2,2,2,2,1,,15,10,1,1,1,2,1
1939,9,2,32,11,6,5,1,4,3,4,5,7,3,0,10,2,1,7,4,1,5,7,7,6,,,,,2,2,99,,2,2,2,2
1939,12,2,35,11,6,6,1,7,7,1,2,4,6,0,10,1,1,6,4,4,6,7,7,8,2,2,2,2,,23,3,1,2,2,2,1
1941,9,2,44,10,3,5,6,3,3,4,5,3,3,5,6,3,4,5,4,6,3,5,6,4,,,,,,16,8,,2,2,2,1
1941,10,2,45,10,3,5,3,4,3,4,4,4,3,7,5,3,4,4,4,4,4,4,4,4,2,2,2,1,9,9,10,1,2,2,2,1
1941,11,2,46,10,4,5,2,4,5,4,5,3,3,5,7,2,5,5,4,4,4,3,4,4,2,1,1,1,,7,10,1,2,1,2,1
1942,12,2,30,5,4,5,2,4,5,3,5,3,3,5,9,3,2,3,4,3,4,3,5,4,2,2,2,1,,3,7,1,1,2,2,1
1943,9,2,26,10,3,5,6,3,3,4,5,4,4,3,6,3,4,3,4,2,3,3,6,4,,,,,56,54,3,,2,2,2,2
1945,12,2,53,3,7,1,7,1,7,1,1,7,7,0,10,4,1,7,4,5,7,7,7,5,2,2,2,2,,53,8,1,2,2,2,2
1946,9,2,45,8,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,5,,,,,1,1,9,,2,2,1,2
1946,10,2,46,5,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,7,5,2,2,2,2,4,54,8,1,2,2,1,1
1946,11,2,47,5,4,4,4,4,4,4,4,4,4,0,0,4,5,4,4,4,4,4,4,5,2,2,2,2,,54,7,1,2,2,1,2
1946,12,2,47,8,4,4,4,4,4,4,4,4,4,5,5,4,2,4,4,4,4,4,4,5,2,2,2,2,,55,8,1,2,2,1,1
1949,9,2,40,10,5,6,3,3,2,4,4,5,3,2,10,3,3,5,2,6,2,3,6,5,,,,,,54,99,,2,2,2,1
1949,12,2,43,10,3,4,2,3,5,6,5,5,3,5,10,2,2,4,5,4,3,6,7,5,2,2,2,2,,4,5,1,2,2,2,1
1951,9,1,42,9,3,5,4,3,3,5,5,5,5,7,7,3,1,5,5,6,6,5,7,5,,,,,,53,5,,2,1,2,2
1951,10,1,43,9,3,3,3,3,3,6,5,6,3,3,6,3,1,6,6,1,5,6,7,5,2,1,2,1,,53,5,1,2,2,2,2
1951,11,1,44,9,3,4,3,3,3,4,5,5,3,4,8,3,1,7,5,1,5,5,7,5,2,2,1,1,,50,6,1,2,2,2,2
1951,12,1,45,9,5,4,5,3,5,4,5,5,4,3,8,3,1,5,5,7,6,5,7,5,2,2,2,1,,53,7,1,2,2,2,2
1955,12,2,38,4,5,3,3,3,5,2,3,5,5,3,6,4,1,5,4,4,4,4,7,4,2,2,2,1,,50,5,1,2,2,2,1
1957,9,1,36,3,3,6,1,3,2,6,7,1,3,7,5,3,4,7,6,4,5,5,6,3,,,,,3,3,99,,2,2,1,1
1957,10,1,37,3,3,6,3,3,3,6,5,3,3,6,4,3,3,6,6,4,4,5,7,3,2,2,2,1,5,3,5,1,2,2,2,2
1957,11,1,38,3,3,5,1,1,3,7,6,5,2,5,4,3,3,5,4,5,4,3,4,3,2,2,2,1,,5,3,1,2,2,1,1
1957,12,1,39,4,1,5,2,2,2,6,6,5,3,6,6,3,3,1,6,4,2,4,4,2,2,2,2,2,,5,5,1,2,2,2,2
1958,9,1,40,3,5,4,6,5,4,4,4,5,2,6,8,2,1,5,5,6,3,2,6,6,,,,,4,4,9,,2,2,2,1
1958,10,1,41,3,3,6,2,3,6,5,5,3,4,5,7,2,1,4,4,6,3,3,7,6,2,2,2,2,4,4,9,1,2,2,2,1
1958,11,1,42,3,3,5,5,4,4,3,5,5,3,7,9,2,1,2,4,6,2,2,6,6,2,2,2,2,,4,9,1,2,2,2,1
1958,12,1,43,3,4,4,4,4,4,4,4,4,4,5,5,2,1,4,4,4,4,4,4,7,2,2,2,2,,4,10,1,2,2,2,1
1961,9,2,42,9,4,7,3,3,3,5,4,4,3,0,0,3,1,5,4,4,2,5,5,8,,,,,2,2,8,,2,2,2,1
1961,10,2,43,9,4,7,4,1,2,4,5,4,3,1,1,4,1,4,6,4,5,6,6,9,2,2,2,2,2,4,99,1,2,2,2,2
1961,11,2,44,9,6,5,4,4,4,5,5,5,6,1,10,3,1,5,3,5,4,5,6,8,2,2,2,2,,23,8,1,2,2,2,1
1961,12,2,45,9,2,5,5,3,2,5,5,4,4,2,10,4,1,6,3,3,5,5,6,8,2,2,2,2,,55,5,1,2,2,2,1
1962,10,2,32,10,1,3,4,3,2,4,5,4,3,5,5,3,1,5,4,5,5,5,5,5,2,2,1,2,50,50,2,1,2,2,1,1
1962,11,2,33,10,2,4,3,3,3,3,5,5,4,5,7,3,2,7,3,7,5,7,7,5,1,1,2,1,,50,1,1,2,2,2,1
1966,9,2,32,9,1,7,3,2,2,7,7,2,2,3,9,4,4,7,7,5,5,6,7,2,,,,,3,3,6,,1,1,2,1
1966,10,2,33,9,2,4,4,2,4,3,4,4,5,5,5,4,4,3,4,2,4,2,5,2,2,2,1,2,3,3,10,1,1,1,2,1
1966,11,2,34,9,3,5,3,5,3,4,4,4,3,5,7,3,3,6,4,5,3,5,7,2,2,2,2,2,,3,8,1,1,1,2,2
1966,12,2,35,9,2,5,4,6,4,3,5,5,4,5,8,4,3,4,5,5,5,4,4,3,2,2,2,2,,3,8,1,2,1,2,1
1968,9,2,46,8,1,6,2,3,4,7,7,1,1,5,4,3,3,6,4,5,6,5,4,3,,,,,1,1,8,,1,1,2,1
1968,10,2,47,8,1,6,1,2,2,7,7,2,2,7,5,3,3,6,4,5,5,6,5,2,2,2,2,1,1,1,9,1,1,1,2,1
1968,11,2,48,8,1,6,1,2,5,6,6,2,1,6,5,3,3,7,5,4,6,6,5,2,2,2,2,2,,1,9,1,1,1,2,1
1968,12,2,49,8,1,7,1,3,2,6,5,2,3,6,4,3,3,7,4,6,5,6,4,3,2,2,2,2,,1,9,1,1,2,2,1
1969,9,2,50,8,2,5,1,4,1,4,7,4,1,4,6,3,3,6,4,4,4,4,6,4,,,,,1,1,11,,2,2,2,1
1969,10,2,51,10,3,5,4,3,4,4,4,4,4,5,5,3,3,5,3,4,4,5,4,4,1,1,2,2,1,1,10,1,2,2,2,1
1969,11,2,52,8,3,5,1,5,2,5,5,3,2,7,5,3,3,5,4,4,3,4,3,5,1,1,1,1,,1,10,1,2,1,2,2
1969,12,2,53,8,3,6,4,2,2,4,4,2,3,7,4,3,3,6,3,3,4,4,3,4,2,1,1,1,,1,10,1,2,1,2,1
1972,10,1,26,9,1,7,1,4,1,5,7,4,4,5,5,4,4,5,5,4,4,5,7,5,2,2,2,1,56,54,99,0,2,2,2,2
1977,9,1,50,4,5,6,2,5,5,2,3,4,6,4,6,2,2,4,5,5,3,5,4,3,,,,,1,1,8,,2,2,2,2
1977,10,1,50,3,6,5,5,4,4,5,5,5,5,8,6,2,3,7,4,4,5,5,7,6,2,1,1,1,5,5,10,1,2,2,2,1
1977,11,1,53,3,2,2,4,4,4,7,6,2,1,4,7,3,2,6,5,4,5,4,5,3,2,2,2,1,,1,11,0,2,2,2,2
1977,12,1,53,3,2,4,5,4,4,7,5,2,6,4,6,3,3,7,5,6,4,5,7,5,2,2,2,1,,55,6,1,2,2,2,1
1978,9,2,42,3,2,3,1,2,1,7,6,1,1,7,5,3,5,7,6,5,7,7,7,0,,,,,3,3,10,,2,1,2,1
1978,11,2,44,3,2,6,1,6,1,6,7,1,2,6,2,3,1,7,3,6,7,7,7,0,2,1,1,1,,3,9,1,2,1,2,1
1978,12,2,45,3,2,6,2,3,2,6,6,2,1,7,3,3,5,7,3,6,7,7,7,0,2,2,2,2,,3,10,1,1,1,2,1
